2019/10/25 09:50:59:590,1571964659590,52
2019/10/25 09:50:59:591,1571964659591,52
2019/10/25 09:50:59:592,1571964659592,52
2019/10/25 09:50:59:595,1571964659595,52
2019/10/25 09:50:59:597,1571964659597,52
2019/10/25 09:50:59:598,1571964659598,52
2019/10/25 09:50:59:601,1571964659601,52
2019/10/25 09:50:59:602,1571964659602,52
2019/10/25 09:50:59:605,1571964659605,52
2019/10/25 09:50:59:606,1571964659606,52
2019/10/25 09:50:59:609,1571964659609,52
2019/10/25 09:50:59:610,1571964659610,52
2019/10/25 09:50:59:612,1571964659612,52
2019/10/25 09:50:59:615,1571964659615,52
2019/10/25 09:50:59:616,1571964659616,52
2019/10/25 09:50:59:618,1571964659618,52
2019/10/25 09:50:59:621,1571964659621,52
2019/10/25 09:50:59:622,1571964659622,52
2019/10/25 09:50:59:624,1571964659624,52
2019/10/25 09:50:59:626,1571964659626,52
2019/10/25 09:50:59:628,1571964659628,52
2019/10/25 09:50:59:631,1571964659631,52
2019/10/25 09:50:59:633,1571964659633,52
2019/10/25 09:50:59:633,1571964659633,52
2019/10/25 09:50:59:636,1571964659636,52
2019/10/25 09:50:59:638,1571964659638,52
2019/10/25 09:50:59:640,1571964659640,52
2019/10/25 09:50:59:641,1571964659641,52
2019/10/25 09:50:59:644,1571964659644,52
2019/10/25 09:50:59:647,1571964659647,52
2019/10/25 09:50:59:649,1571964659649,52
2019/10/25 09:50:59:650,1571964659650,52
2019/10/25 09:50:59:652,1571964659652,52
2019/10/25 09:50:59:655,1571964659655,52
2019/10/25 09:50:59:656,1571964659656,52
2019/10/25 09:50:59:657,1571964659657,52
2019/10/25 09:50:59:659,1571964659659,52
2019/10/25 09:50:59:661,1571964659661,52
2019/10/25 09:50:59:664,1571964659664,52
2019/10/25 09:50:59:665,1571964659665,52
2019/10/25 09:50:59:667,1571964659667,52
2019/10/25 09:50:59:669,1571964659669,52
2019/10/25 09:50:59:670,1571964659670,52
2019/10/25 09:50:59:672,1571964659672,52
2019/10/25 09:50:59:675,1571964659675,52
2019/10/25 09:50:59:676,1571964659676,52
2019/10/25 09:50:59:679,1571964659679,52
2019/10/25 09:50:59:681,1571964659681,52
